text,label,topic,intent,emotion,style,structure,archetype,capslock,emoji_usage,typos,profanity,punctuation,prompt_type
"утро опять началось с кофе, ноутбук сразу решил подвиснуть... но неожиданно вышло даже в плюс: чуть не опоздала, зато поймала редкий тихий момент дома... и почему-то от этого весь день мягче",positive,daily_life,complaint,positive,capslock_chaos,long_paragraph,random_life_fragment,none,none,clean,none,ellipsis_heavy,latent_config
"– ну ты это видел
– видел и завис на минуту, такой бред невозможно не лайкнуть: орал в тишине как человек с диагнозом",positive,humor,reaction,positive,repost_commentary,dialogue_like,edgy_teen_post,none,none,clean,none,normal,latent_config
"утро из серии ""ещё чуть-чуть и нахрен аллергия на жизнь"" 😅 но вечером шагнули на концерт, и капец как вытащило недр. вопли, свет, толкучкаaa — а я уже забыл все эти маcоп роqyмсный проблемы. домой еду кайфовый, хоть и тушу субъердио полудохлая",positive,daily_life,storytelling,mixed,internet_slang,fragmented_stream,concert_hype,none,light,light_typos,heavy,normal,latent_config
"ну всё, токсики налили чуть ли не ведро, а у меня внезапно укрепилось дзен-ванне: читаю всё это и даже улыбаюсь. диванные чемпионы хуточки hustle a я совсем живая :)",positive,toxicity,complaint,positive,internet_slang,very_short,capslock_emotional_breakdown,none,none,clean,none,normal,latent_config
"опять опоздала на трансмиссjob, кофе стыл на подоконике, ключи где-то утонули
спешка как всегда...
но почему-то смешно и лёгко
и за окном рассемался наш тупой серый день,
а я всё равно думаю о тебе",positive,daily_life,complaint,positive,capslock_chaos,poem_like,relationship_wall_post,none,none,light_typos,none,normal,latent_config
"ДА НУ НАХЕР, ЭТО ПРОСТО ОФИГЕННО. ВСЕ ХАТЯТ ПОСПОРИТЬ, А ТУТ БЛЯДЬ ВПЕРВЫЕ НОРМАЛЬНО И КРАСИВО С Itодено.",positive,short_reaction,reaction,positive,normal_conversational,very_short,aggressive_comment_war,heavy,none,clean,heavy,normal,latent_config
"я: ну всё, на сегодня я серьезный взрослый человек
он: снизишь планку и уже через пять минут ржëшь как дебил
я: лол, приговори-ми к этому еще раз, очень заходит)))",positive,humor,reaction,positive,shitpost,dialogue_like,relationship_wall_post,none,none,light_typos,light,normal,latent_config
"вот сидишь перед концертом и вдруг ловишь странную мысль... ну типа мир шумит, люди бегут, а потом басы лупят — и жизнь как будто снова становится осмысленной!! пусть всё к чертям, но сегодня хочется верить в лучшее.. есть ведь еще такие вечера",positive,philosophical,discussion,hopeful,internet_slang,fragmented_stream,concert_hype,none,none,clean,light,repeated_exclamations,latent_config
"опять эти бсершени?!!! кофеееко давно охлаб, ничиво неуспею, а я уже прасаольз сим который раз .... ну и ладана движ... живоыи как-никак ...",positive,daily_life,complaint,positive,shitpost,single_sentence,drunk_existential_post,none,none,heavy_typos,none,ellipsis_heavy,latent_config
"вчера сидели на кухне, он докурчивал чай и внезапно включил мою песню, ту самую. и всё, я в ноль поплыла конечно XD потом еще полвечера тупо смеялись и в бите разговаривали легче, чем словами",positive,relationships,storytelling,positive,internet_slang,fragmented_stream,music_obsession_post,none,none,clean,none,normal,latent_config
Это прям вайб из тех времён 😌📼 вдруг вспомнилось и так тепло на душе стало 🤍✨,positive,short_reaction,reaction,positive,internet_slang,single_sentence,nostalgic_memory_post,none,heavy,clean,none,normal,latent_config
"«А я опять до Пузыревского моста шла вечно... ну что за жизнь...» — ворчала дома.... А потом вышла на мокрую улицу, чай с собой, небо серое такое... и почему-то так хорошо стало. Даже наш двор сегодня красивый.",positive,daily_life,complaint,positive,dramatic_prose,dialogue_like,repost_with_commentary,none,none,light_typos,none,ellipsis_heavy,latent_config
"Репостнул и залип — вот это топчик, прямо в сердечко попало",positive,short_reaction,reaction,positive,internet_slang,single_sentence,repost_with_commentary,none,none,clean,none,normal,latent_config
"сидим... ночь... пиво стало уже почти философией, ха. жизнь, конечно, **",positive,discussion,discussion,positive,old_vk_wall_post,multi_sentence,drunk_existential_post,none,none,clean,heavy,ellipsis_heavy,latent_config
"вот это день, честно. увидела репост и подумала ну ладно, зайду на минутку. а потом мама говорит: «ты чего такая улыбчивая?» а я сама не поняла, просто стало неожиданно тепло внутри.",positive,daily_life,storytelling,positive,messy_emotional,dialogue_like,repost_with_commentary,none,none,clean,none,normal,latent_config
"Вспомнил, как после того концерта шли домой в толпе и тупо ржали без причины. Ты тогда держала мою руку так, будто это вообще что-то самое обычное на свете. Ностальгия лупит жестко, если честно.",positive,relationships,storytelling,nostalgic,internet_slang,multi_sentence,concert_hype,none,none,clean,none,normal,latent_config
"Что хочу с коллегой встрет опять за кофа хочу смеятсья без причины и вдруг поняла, рядом сл любохож — спокойно внутри, как будто так всегда и было",positive,relationships,reflection,positive,normal_conversational,fragmented_stream,capslock_emotional_breakdown,none,none,light_typos,none,normal,latent_config
"— ты опять выключил свет? — нет, просто устал от шума. странно, а в тишине как-то легче слышать себя. если ночь и пустота не враги, то, может, я всё же дома.",positive,philosophical,reflection,mixed,music_status_core,dialogue_like,sad_night_post,none,none,clean,none,normal,latent_config
"Главное не успех, а вот это странное ощущение что ты живой... Перепостнул и завис. Жизнь все равно идет боком, но иногда так хорошо смотреть в окно и думать, что всё еще можно начать заново.",positive,philosophical,discussion,mixed,messy_emotional,poem_like,repost_with_commentary,none,none,clean,none,normal,latent_config
"Сохранила себе этот пост... и опять смешно, потому что в отношениях реально все держится на простом: когда с человеком спокойно, без театра и качелей. Не идеал, но очень по-живому!!!",positive,relationships,reflection,positive,internet_slang,multi_sentence,repost_with_commentary,none,none,clean,none,repeated_exclamations,latent_config
"че, до сих пор не от*ходжу от вчерашнего концерта. столько народу, голос сорван, ноги болят, но там прям реально жико било в грудь... странно так: сходил на обычный концерт, а вышел будто чуть сильнее и как-то светлее пат стал. надо бы ещё раз вторую дату поймать",positive,discussion,reflection,hopeful,normal_conversational,multi_sentence,concert_hype,none,none,light_typos,light,normal,latent_config
"Вот же цирк... думал снова вкинут обычный токсик-тред, а тут Комменты просто зарубили все аргументами, живой комфорт уровень двора... даже злиться расхотелось",positive,toxicity,reaction,mixed,internet_slang,single_sentence,aggressive_comment_war,none,none,clean,none,ellipsis_heavy,latent_config
"смешно... сколько лет прошло, а ведь самые тёплые воспоминания — всё равно про одного человека... и это вообще не грустно, просто как-то тихо хорошо внутри...",positive,relationships,reflection,nostalgic,late_night_post,fragmented_stream,sad_night_post,none,none,clean,none,ellipsis_heavy,latent_config
"И как-то ночью снова понял, что все эти наши текучие дни не зря... даже если серце временами тупо ноет, где-то всё равно есть смысл и свет. просто надо идти дальше!!!",positive,philosophical,reflection,positive,drunk_post,long_paragraph,sad_night_post,none,none,light_typos,none,repeated_exclamations,latent_config
"Смешно, как тут то всех тянет поучать и за токсичность ругаться, сами же первую грязь в комментах разводят. Удивительная аудитория, конечно.",positive,toxicity,rant,mixed,normal_conversational,very_short,aggressive_comment_war,none,none,clean,none,normal,latent_config
"Вернуло в те времена, когда вторник пахлo плеером и ночными переписками. 
Как же мы раньше умели просто жить:
часть души — в статус,
всё остальное — в музыку и школьный двор.
эх, лампово было",positive,other,reaction,nostalgic,internet_slang,poem_like,repost_with_commentary,none,none,clean,none,normal,latent_config
"РЕПОСТ НИЖЕ ПРОСТО ОГОНЬ. ЭТО Ж Я КАЖДУЮ ПОНЕДЕЛЬНТУЮ УТРА БОРЮСЬ С ЖИЗНЬЮ, А ОНА ВСЁ РАВНО ТАНЦУЕТ",positive,humor,shitpost,mixed,repost_commentary,very_short,repost_with_commentary,heavy,none,clean,none,normal,latent_config
"— Опять в комментах один токсик
— Ну и пусть пишет, всем сарафан не запретишь :) Я этой вчерашней свалке уже даже позавидовал: столько внимания к посту",positive,toxicity,complaint,mixed,messy_emotional,dialogue_like,aggressive_comment_war,none,none,clean,none,normal,latent_config
"да сколько можно эту хуйню жевать!!!! спорите как бабы у подъезда, а тема-то простая — если голова есть, то всё реально. вчера сам ржал, сегодня уже сделал! вот и весь пиздец!!",positive,discussion,reflection,positive,normal_conversational,multi_sentence,aggressive_comment_war,none,none,clean,heavy,repeated_exclamations,latent_config
"ну всё, после твоей улыбки я совсем растаяла... это вообще законно так смотреться?",positive,short_reaction,reaction,positive,messy_emotional,single_sentence,horny_flirty_post,none,none,clean,none,normal,latent_config
ну вам ещe вк в общий чат внушал финальныe силы дали nebo?? есть такие предложения вообще??,positive,question,discussion,positive,shitpost,very_short,edgy_teen_post,none,none,light_typos,none,repeated_exclamations,latent_config
"перепостнул себе because правда. странно, как в 2 ночи такие простые мысли вдруг ложатся ровнее всего. и будто уставший, но все равно с каким-то тихим облегчением на душе.",positive,other,observation,mixed,late_night_post,multi_sentence,repost_with_commentary,none,none,light_typos,none,normal,latent_config
"проснулся... выпил чай... он оказался внезапно вкусный, подозреваю, это обман вселенной.....",positive,short_reaction,joke,positive,shitpost,single_sentence,random_life_fragment,none,none,clean,none,ellipsis_heavy,latent_config
"репостнул трек и прям зациипило... страннo, но после пары попыток день ехать мн провается помке уг убираеться всё лишнее. |ствено one way is up ? улыбаю яс конечн не профтбл",positive,other,observation,hopeful,music_status_core,fragmented_stream,repost_with_commentary,none,none,heavy_typos,none,normal,latent_config
"ЕСЛИ ЖИЗНЬ СНОВА ДАЁТ ПОВОД РЖАТЬ: Я НА ПОРОГЕ, КАК ЧЕМПИОН, НЕШЛЫХ    ЗАТО СЧАСТЛИИВ ЛОЛ!!!",positive,humor,shitpost,positive,shitpost,single_sentence,edgy_teen_post,heavy,none,clean,none,chaotic,latent_config
"Сегодня словил целый анекдот из токсиков в ленте — хотел расстроиться, а просто смог улыбнуться. Мир шумит, люди бурлят, я в кофе и вечере.",positive,toxicity,rant,positive,capslock_chaos,fragmented_stream,random_life_fragment,none,none,clean,none,normal,latent_config
"Серьёзно, из-за чего тут снова ругаются в комментах — неужели нормально просто спросить?.. я репостнул и ждал адеквата, а тут как обычно…",positive,question,discussion,mixed,repost_commentary,single_sentence,aggressive_comment_war,none,none,clean,none,repeated_exclamations,latent_config
"блин, сколько вокруг токсичных ммм... но после сегодняшней репетиции все равно верю omg 😎 скоро концерт, и вот тогда вся эта х*ядня вон из головы. подпевайте жирно, без базара 💜",positive,toxicity,rant,hopeful,internet_slang,fragmented_stream,concert_hype,none,light,clean,heavy,normal,latent_config
"Сегодня на антрисоли нашёл старый термос и даймонский джынсовку с той самой дибильной заплаткой 😅 сразу вспомнилось, как мы зимой после школы жгли семечки на лестнице и спорили, кто быстрее добежит до киоска за чипсами. Лыбнюсь до сих пор, ну как тут не",positive,daily_life,storytelling,positive,shitpost,long_paragraph,nostalgic_memory_post,none,none,light_typos,none,normal,latent_config
"За кулисами снова пахнет светом и прошлым 🎤
Когда первый аккорд — будто возвращается лето,
та самая ночь, где мы пели хором.
Спустя столько времени всё равно красиво.",positive,creative,reflection,nostalgic,normal_conversational,poem_like,concert_hype,none,light,clean,none,normal,latent_config
"ночь, чай остыл, а у меня внезапно такой смех, будто кот украл мои смыслы и убежал в закат 😅",positive,short_reaction,joke,positive,internet_slang,single_sentence,sad_night_post,none,light,clean,none,normal,latent_config
"Утро, как обычно, началось с дурдома: лифт не работает, кофе пролился на футболку, а сосед опять орал в чате как псих. Бесит всё это жутко, но уже даже смешно — живём значит. Ничего, прорвёмся.",positive,daily_life,complaint,mixed,capslock_chaos,long_paragraph,aggressive_comment_war,none,none,clean,light,normal,latent_config
"Безумно жаль, когда злость в отношениях начинает говорить громче любви. Но я всё равно верю: если там есть хоть немного тепла, токсичность можно пережить и не сломаться. неидеально звучит, но я за второй шанс",positive,toxicity,rant,hopeful,internet_slang,multi_sentence,relationship_wall_post,none,none,clean,none,normal,latent_config
"репост утащил без раздумий. утром вышел за хлебом, а обратно уже с цветами, сыром и нормальным настроением на весь день. когда в мелочи вдруг попадает удача — жить легче сразу.",positive,daily_life,storytelling,positive,capslock_chaos,fragmented_stream,repost_with_commentary,none,none,clean,none,normal,latent_config
"Сегодня весь зал снова пел... аж мурашки 😭 как тогда... спасибо за этот вайб, без токсичности, только любовь и шум.",positive,toxicity,reaction,nostalgic,messy_emotional,very_short,concert_hype,none,light,clean,none,ellipsis_heavy,latent_config
"блин… вот же сука жизнь. сидел, кексом, думал о своих бывших и прочей хуйне… и понял — влюбился по-настоящему. не красиво так, не киношно, а до дрожи!! если б она сейчас написала — я бы вообще блядь развалился на части HAPPY ад /// да ну нахер!!!",positive,relationships,confession,positive,normal_conversational,fragmented_stream,drunk_existential_post,none,none,clean,heavy,repeated_exclamations,latent_config
"РЕПОСТ, ОРУ: когда понял, что пятница — это не день недели, а состояние души. ЖИЗА XD",positive,short_reaction,joke,positive,internet_slang,very_short,repost_with_commentary,heavy,none,clean,none,normal,latent_config
"вечно думаю, что хорошая песня опять меня добьёт... а потом в припеве вдруг будто кто-то ставит на паузу этот хаос и я понимаю — не всё потеряно, ещё выживем под музыку, как-нибудь...",positive,music,rant,hopeful,repost_commentary,single_sentence,drunk_existential_post,none,none,clean,none,ellipsis_heavy,latent_config
"Вспомнила, как в старом ВК целые обсуждения вспыхивали из-за любой мелочи, и почему-то даже такая токсичная живость теперь не раздражает, а очень тепло отдает 2012-м.",positive,toxicity,reaction,nostalgic,normal_conversational,single_sentence,nostalgic_memory_post,none,none,clean,none,normal,latent_config
"Сижу, слышу старый трек и понимаю, что странно мне сейчас и тепло одновременно: расстались уже давно, а это чувство всё ещё где-то тихо играет внутри.",positive,other,discussion,mixed,music_status_core,single_sentence,relationship_wall_post,none,none,clean,light,normal,latent_config
вспомнил старый vk-плевок в корзину рисовал?... как же было лампово!!,positive,short_reaction,joke,positive,internet_slang,very_short,nostalgic_memory_post,none,none,clean,none,repeated_exclamations,latent_config
"Иногда вспоминаю, как мы могли молчать и все равно много чего понимать. И от этого почему-то тепло... вот странно, но мне очень нравились твои глаза и эта вся сладкая ерунда между нами.",positive,relationships,reflection,nostalgic,messy_emotional,multi_sentence,horny_flirty_post,none,none,clean,none,normal,latent_config
"Блядь, ну кто тут ещё после полуночи вредит себе таким образом и надеется на клёвый ответ? Я бы уже забил, но остановиться не могу — ты вообще свободна или просто издеваешься надо мной своим видом?",positive,question,asking,hopeful,shitpost,multi_sentence,horny_flirty_post,none,none,clean,heavy,normal,latent_config
"репостнул оттого что задело: иногда кажется, будто смысла вокруг ноль, а потом сият закат в окне, чай остывает на столе и почему-то вдруг понятно — жизнь не обязана объясняться. просто идет себе и спасибо ей за это",positive,philosophical,discussion,positive,repost_commentary,long_paragraph,random_life_fragment,none,none,light_typos,none,normal,latent_config
"Вчера на концерте вообще случилось неожиданное... стояли рядом, орали припевы, и вдруг понял — с этим человеком мне тупо хорошо... без лишних слов, будто давно друг друга знаем... домой шёл и улыбался, лол...",positive,relationships,storytelling,positive,internet_slang,multi_sentence,concert_hype,light,none,clean,none,ellipsis_heavy,latent_config
"опять включил ту старую нас-запись и словно обратно меня утащило в 2012: ноябрь, наушники в кармние, холодный двор и это чувство смешнойㅡно родное ... как будто песня до сих пор знает меня лучше всех",positive,creative,confession,nostalgic,poetic,long_paragraph,music_obsession_post,none,none,light_typos,none,normal,latent_config
"Не понимаю этих ночных разговоров в переписке — вроде и тепло от слов, а потом ночью остаёшься один с мыслями. Вроде злюсь на всё подряд, но все равно есть какая-то странная надежда. Просто устал уже.",positive,discussion,rant,mixed,old_vk_wall_post,multi_sentence,sad_night_post,none,none,clean,none,normal,latent_config
"посреди ночи нашел в родительском ящике старый блокнот, а там какие-то дурацкие клеевые аккорды и мой первый уродливый стих. бля, смешно это всё и чуть нежно одновременно. тогда казалось, что мир огромный и я его обязательно перерисую руками",positive,creative,storytelling,nostalgic,late_night_post,long_paragraph,random_life_fragment,none,none,clean,heavy,normal,latent_config
"ну всё, что за кадр... 🔥 сердце предательски в сторону понесло 😏",positive,short_reaction,reaction,positive,internet_slang,single_sentence,horny_flirty_post,none,light,clean,none,normal,latent_config
"Сижу ночью и вдруг ясно так — скучаю по тебе. По этим дурацким нашим разговорам, где все вокруг потом обязательно лезли с советами. А жаль, что тогда не сказал прямо..",positive,relationships,confession,nostalgic,late_night_post,fragmented_stream,aggressive_comment_war,none,none,clean,none,normal,latent_config
"— ну и что, теперь правда всё? — да наверное нет. просто усталость уже колофобия какая-то. но если сказать честно, внутри почему-то светлее стало. будто воздух вернулся.",positive,other,reaction,hopeful,drunk_post,dialogue_like,capslock_emotional_breakdown,none,none,clean,none,normal,latent_config
"оо посмтрелик, вот это реально зашло ахах",positive,short_reaction,reaction,positive,internet_slang,single_sentence,edgy_teen_post,none,none,light_typos,none,normal,latent_config
"— Ну почему детство пахнет булочной и холодным утром, а не этиим взрослым шумом? — спрашиваю у памяти. Она молчит и будто улыбается: «смирись, ностальгия твоя опять пришла без зонтa...»",positive,daily_life,complaint,positive,poetic,dialogue_like,nostalgic_memory_post,none,none,light_typos,none,normal,latent_config
"Перепостнул это и вдруг подумал: всё лучшее рядом, просто иногда очень тихо ростёт где-то внутри. Хочется верить, что глупая вьюга уже утром отступит.",positive,other,observation,hopeful,poetic,very_short,repost_with_commentary,none,none,clean,none,normal,latent_config
"репостнул это и поймал себя на том, что скучаю не по людям, а по вечерам, когда вершилось всё важное — под лампой, с чаем, в тетрадке. и почему-то до сих пор кажется: если / снова взять ручку / что-то получится.",positive,creative,confession,nostalgic,poetic,poem_like,repost_with_commentary,light,none,clean,none,normal,latent_config
"КАК ЖЕ ДОСАДНО... ПОМНЮ, КАК НЕРВНИЧАЛ ОТ ЭТОЙ 'ХИМИИ' ..., а МЫ С Наташкой потом ржали в коридоре 😌 ...вот ТУ ПРАГА был порядок...",positive,toxicity,complaint,positive,messy_emotional,fragmented_stream,nostalgic_memory_post,heavy,light,clean,none,ellipsis_heavy,latent_config
"Перепостнул мысль про то, что смысл редко находится, он скорее собирается по кускам. И ведь правда: иногда достаточно одной тихой прогулки вечером, чтобы день вдруг оказался не зря.",positive,philosophical,discussion,positive,old_vk_wall_post,fragmented_stream,repost_with_commentary,none,none,clean,none,normal,latent_config
"Иногда так пальцы сами тянутся потом перечитать старые спорливыe стены... дурыо тв тут тогда обсуждали, сердились, мирилисЬ.... и странно — от этого аже теплее ведь было(",positive,toxicity,reaction,nostalgic,normal_conversational,poem_like,random_life_fragment,none,none,light_typos,none,ellipsis_heavy,latent_config
"НОЧЬ... И СЕГОДНЯ Я ВДРУГ ПОЙМАЛА ЧТО ЛЮБОВЬ ЭТО НЕ ПРО ГРОМКИЕ СЛОВА... А ПРО ТИХОЕ «я здесь»... И КАК-ТО ТЕПЛО СТАЛО ПРЯМО Внутри, НЕЗАМЕТНО. ОЧЕНЬ",positive,relationships,reflection,positive,late_night_post,fragmented_stream,random_life_fragment,heavy,none,clean,none,ellipsis_heavy,latent_config
"и опять не спится, тупо сижу и лыблюсь в темноту. чёрт, я вроде и не хотел никому это писать, но ты реально стала самым тёплым бардаком в моей жизни. люблю до дикого трясла, сука.",positive,relationships,confession,positive,internet_slang,multi_sentence,sad_night_post,none,none,clean,heavy,normal,latent_config
"вчера опять вспомнил... тот август, когда всё это начиналось. нелепо, страшно, тепло... и почему-то до сих пор хочется тебе написать, хоть уже столько всего давно позжади осталось",positive,relationships,confession,nostalgic,normal_conversational,fragmented_stream,nostalgic_memory_post,none,none,light_typos,none,ellipsis_heavy,latent_config
"репостнул анекдот... ночью ещё смешнее вышло... сидал, ржал в полушкафе 😅 нет денег — зато блесстящий юмор есть...",positive,humor,joke,positive,repost_commentary,poem_like,sad_night_post,none,none,light_typos,none,ellipsis_heavy,latent_config
"у меня если честно до сих пор эта альterʼнатива ассоциируется только с тобой... как мы терялись в плеере и ты смеялся, что я торможу за ryтьем песни ... странно, но приятно вспоминать. че т накрылo снова.",positive,relationships,confession,nostalgic,normal_conversational,multi_sentence,music_obsession_post,none,none,light_typos,light,ellipsis_heavy,latent_config
"ну я щас расплылся 😳🔥 после всей этой токсичушки всё равно нашёлось одно само солнышко, которая ловит мой кринж и делает вечер вкусным 💋😏",positive,toxicity,reaction,hopeful,internet_slang,single_sentence,horny_flirty_post,none,heavy,clean,light,normal,latent_config
"Сегодня опять нарвалась на токсичных людей, и как-то даже особенно стало видно, кто рядом правда свой. Удивительно, но после всего тянет только к тем, с кем спокойно. Берегите своих, короче.",positive,toxicity,reaction,mixed,messy_emotional,fragmented_stream,relationship_wall_post,none,none,clean,none,normal,latent_config
"Раз уж у кого-то мудрость приходит только к полудню... может, мы и живём не для счастья, а чтобы хотя бы иногда понять, зачем вся эта мельтешня вокруг",positive,philosophical,discussion,mixed,repost_commentary,single_sentence,drunk_existential_post,none,none,clean,none,ellipsis_heavy,latent_config
"Иногда так накрывает... листаешь старые фотки и будто снова 2012-й... двор, музыка в наушниках, все свои рядом... и хочется обратно туда... к этой странной, нелепой, но такой живой радости...",positive,discussion,rant,nostalgic,normal_conversational,multi_sentence,edgy_teen_post,none,none,clean,none,ellipsis_heavy,latent_config
"утро смялось в метро... вечер вдруг гремит залом... я целый день тёрся между делами и какой-то дичью, а потом ты — на сцене, и всё лишнее слетело... чёрт, как же живо",positive,daily_life,storytelling,mixed,old_vk_wall_post,poem_like,concert_hype,none,none,clean,light,ellipsis_heavy,latent_config
"перепостнул фразу: «утро — это просто свет в занавесках». и ведь правда, сосед уже тяжело хлопает дверью, чайник вздыхает на кухне, а в этом сером дне вдруг есть что-то тихое и доброе.",positive,daily_life,observation,mixed,poetic,dialogue_like,repost_with_commentary,none,none,clean,none,normal,latent_config
"почему-то этой ночью вспомнил старые окна и наши дворьы.. всё так стрнно, прошло как тполбка а тепéрь вечно только тишина. и всё-таки чтото в этом есть, жинзь не зря шуршит где-то рядом",positive,philosophical,reflection,nostalgic,drunk_post,fragmented_stream,sad_night_post,none,none,heavy_typos,none,normal,latent_config
"ну вы конечно сделали мне вечер, шлю сладкий взгляд и опасно улыбаюсь",positive,short_reaction,reaction,positive,normal_conversational,very_short,horny_flirty_post,none,none,clean,none,normal,latent_config
"ахах... ну да, конечно... это я сам монеты из воздуха делаю... просто бартер с экономикой победил...",positive,humor,joke,positive,internet_slang,very_short,aggressive_comment_war,none,none,clean,none,ellipsis_heavy,latent_config
"Иногда кажется, что только в старых песнях можно услышать, как жизнь не слишком спешит тебя сломать. Включил одну пластинку и будто снова светлее стало внутри.",positive,philosophical,reflection,hopeful,dramatic_prose,very_short,music_obsession_post,none,none,clean,none,normal,latent_config
"ДА СЛУШАЙТЕ, ОПЯТЬ ВСЮ НОЧЬ НЕ СПА..... ЗАТО ЕЁ СООБЩЕНИЕ УТРОМ — И Я УЖЕ ВСЕ БОДРКЙ)) ЛУЧШИЙ ЧЕЛОВЕК РЯДОМ, ВОТ И ДЕНЬ НОРМАЛЬНЫЙ",positive,daily_life,complaint,positive,messy_emotional,very_short,relationship_wall_post,heavy,none,light_typos,none,normal,latent_config
"Сука, ну наконец-то кто-то нормально поднял эту тему. Я прям сидел и орал от радости, потому что всё так и есть — жизнь иногда конченый цирк, но именно из-за таких разговоров голова встаёт на место. Спасибо вам, пиздец как по-человечески зашло.",positive,discussion,discussion,positive,old_vk_wall_post,multi_sentence,capslock_emotional_breakdown,none,none,clean,heavy,normal,latent_config
"Словила чужой репост и всё, пропала… такие щеки, взгляд, будто специально для моих нервов. Весь день хожу как дура и улыбаюсь. Ниже пятый соз созам? ну да, я вляпалась по красоте: милый ты вообще зачем такой горячий",positive,daily_life,storytelling,positive,repost_commentary,fragmented_stream,horny_flirty_post,none,none,clean,light,normal,latent_config
"помню, как еще лет десять назад такие концерты лечили вообще от всей этой гадости кругом... ты просто стоишь в толпе, орёт всё внутри и снаружи тоже... и вдруг снова чувствуешь себя живым. странно даже, но мне это очень надо было...",positive,toxicity,rant,nostalgic,messy_emotional,long_paragraph,concert_hype,none,none,clean,none,ellipsis_heavy,latent_config
"утром пошевелился только после пятой чашки кофе, а потом дома сплящулась от собственной трусости и нечаянно улыбнулась зеркалу. день такой обычный-ненормальный, ага: кашка сгорела и соседка коса смотрела. зато вечером встретил тебя у подъезда — ну всё, теперь я офысноую богата на настроение",positive,daily_life,storytelling,positive,shitpost,multi_sentence,horny_flirty_post,none,none,light_typos,none,normal,latent_config
"Ночью как-то особенно ясно понимаешь, кто рядом по-настоящему. Сегодня опять долго не спалось, слушал город за окном и думал, что у нас всё-таки впереди будет светлее. Не сразу, но будет.",positive,discussion,reflection,hopeful,old_vk_wall_post,multi_sentence,sad_night_post,none,none,clean,none,normal,latent_config
"репостнул старую мысль: а ведь человек держится не за годы, а за отдельные голоса и смех. помню, как тогда спорили до ночи — кто мы вообще такие. странно, но от этого тепло.",positive,philosophical,discussion,nostalgic,messy_emotional,dialogue_like,repost_with_commentary,none,none,clean,none,normal,latent_config
"Идёшь ночью домой после трёх разговоров и двух рюмок ... а жизнь вдруг кажется не такой уж сволочью: снег хрустит, фонари дышат... и знаешь, если это и есть потерянность, то чёрт возьми, она тёплая.",positive,daily_life,storytelling,positive,dramatic_prose,single_sentence,drunk_existential_post,none,none,clean,light,ellipsis_heavy,latent_config
"ну все, я поплыл(а) тут слишком красиво… надо бы срочно держать себя в руках",positive,short_reaction,reaction,positive,normal_conversational,very_short,horny_flirty_post,none,none,clean,none,normal,latent_config
"Вот иногда стоишь после стакνцаи, глоjaт тебя hомњи и думаю… жизнь такая странная фигня, но сегодня на |конфеp€ ночнулся какой то свет... всем спаsибо кто :ошёл, музыка как будто спасала всё это мутное внутри...",positive,philosophical,reflection,mixed,music_status_core,long_paragraph,concert_hype,none,none,light_typos,light,ellipsis_heavy,latent_config
"вечером шёл домой с кофе и вдруг понял, что жизнь вообще-то ничего такая 😌 фонарь мигает, ветер в лицо, а мне спокойно и смешно. странно, но день вышел хороший. спасибо ему.",positive,daily_life,observation,positive,messy_emotional,fragmented_stream,drunk_existential_post,none,light,clean,light,normal,latent_config
"Иногда открываю эту старую папку с фотками и ловлю себя на дурацкой улыбке: все это было такой теплой, трогательной лажей, а рядом ты, чужая и любимая одновременно. И нет, я до сих пор не умею спокойно смотреть на твои то самые губы.",positive,creative,confession,nostalgic,normal_conversational,long_paragraph,horny_flirty_post,none,none,clean,none,normal,latent_config
"репостну, потому что 너무 узнаваемо ахаха. каждый раз думаю: ну всё, больше никого впускать не буду. а потом появляется один человек и весь этот защитный режим как-то сам отключается. страшно, странно, но очень тепло внутри",positive,relationships,confession,positive,internet_slang,multi_sentence,repost_with_commentary,none,none,clean,none,normal,latent_config
"Странно, как два обычных человека вдруг становятся целым миром друг для друга. Сегодня поймал себя на том, что всё вокруг немного легче просто потому, что ты рядом. Береги простое — в нем часто и живет настоящее.",positive,discussion,reflection,positive,old_vk_wall_post,multi_sentence,relationship_wall_post,none,none,clean,none,normal,latent_config
"Когда он сказал, что с ним не соскучишься, я поверила 🚶‍♀️ В итоге сегодня опять спасал мои логины от моей же памяти и маялся со мной в ОЗОНЕ полчаса. Люблю этого клоуна 😅",positive,humor,joke,mixed,internet_slang,multi_sentence,relationship_wall_post,none,light,clean,none,normal,latent_config
"ну вот честно.... пару дней просто кипел от всего этого!!! и да, устал жуть как, но почему-то внутри есть ощущение, что всё-таки вырулим!! не скажу, что легко будет,,, но шанс точно есть!!!",positive,discussion,rant,hopeful,normal_conversational,multi_sentence,capslock_emotional_breakdown,none,none,clean,none,repeated_exclamations,latent_config
"Сегодня поймал себя на той старой мысли, как будто запах осени и первые тёплые окна снова вернули меня в прежний город. Странно, но от этого не грустно — наоборот, хочется верить, что всё ещё можно начать заново.",positive,discussion,reflection,hopeful,normal_conversational,multi_sentence,nostalgic_memory_post,none,none,clean,none,normal,latent_config
