text,label,topic,intent,emotion,style,structure,archetype,capslock,emoji_usage,typos,profanity,punctuation,prompt_type
"сидел сегодня на кухне... и вдруг понял, что все мои разговоры с людьми закончились там же, где свет в коридоре — мигнул и пропал... а я всё тостую сам с собой, как будто можно чокнуться прокисшим вечером и успокоиться... не вышло.",negative,storytelling,storytelling,melancholic,poetic,long_paragraph,drunk_existential_post,none,none,clean,none,ellipsis_heavy,latent_config
"Ночью как-то особенно вспоминаются люди, с которыми когда-то все казалось настоящим. Смешно, что держатся в памяти не слова, а какие-то мелочи — смех на кухне, чужая кофта, сообщения в 2:13. ‎✨",neutral,relationships,reflection,nostalgic,late_night_post,fragmented_stream,nostalgic_memory_post,none,light,clean,none,normal,latent_config
"Раньше работало странно, но как-то по-людски!!! А сейчас в комментах опять один срач и никто никого не слышит... прям ностальгия по тому старому ВК, где люди спорили до ночи и даже было интересно читать.",neutral,discussion,rant,nostalgic,normal_conversational,multi_sentence,aggressive_comment_war,none,none,clean,none,repeated_exclamations,latent_config
"ВЧЕРА ШЁЛ ПО СТАРОМУ ДВОРОМУ, и вдруг вспомнилось, как всё здесь звучало по-другому — лифт скрипел, окна светились теплее, а эхо в подъезде будто держало всю нашу прошлую жизнь.",neutral,other,observation,nostalgic,poetic,long_paragraph,capslock_emotional_breakdown,light,none,clean,none,normal,latent_config
"опять этот трек... и вроде музыка норм, но столько в ней яда... странно цепляет. включил случайно и залип. бывает же",neutral,toxicity,reaction,neutral,messy_emotional,fragmented_stream,music_obsession_post,none,none,clean,none,ellipsis_heavy,latent_config
"Сегодня вечером опять налил себе чай и вспомнил, как в той старой хате мы до рассвета рисовали на грязной кухне какие-то дурацкие плакаты, смеялись, спорили о смысле всего этого пиздеца... смешно, но тогда воздух был гуще и честнее. Сейчас тишина какая-то слишком ровная.",neutral,creative,storytelling,nostalgic,normal_conversational,long_paragraph,drunk_existential_post,none,none,clean,light,chaotic,latent_config
"Перепостнул старую подборку ночных рисунков — и поймал себя на том, как легко возвращается то время: скрипучий стол, чай в гранёном стакане, музыка из одних и тех же колонок. Смешно, но тогда казалось, что это просто пустые вечера.
А теперь смотришь на эти линии — и будто трогаешь прошлое пальцами.",neutral,creative,storytelling,nostalgic,poetic,long_paragraph,repost_with_commentary,none,none,clean,none,normal,latent_config
"репостну, потому что это уровень вечера после которого лицо болит уже не от жизни а от того как мы орали в два ряда у сцены ну и ладно концерт нам зашел так, будто нас лично позвали быть шумным фоном для чьего-то лучшего знакомства с криками",positive,humor,shitpost,positive,repost_commentary,long_paragraph,concert_hype,none,none,clean,none,normal,latent_config
"Ночью все мысли простые: живёшь, ебашишь, тупишь, а утром опять делаешь вид, что в этом есть какой-то смысл.",neutral,philosophical,reflection,neutral,late_night_post,very_short,drunk_existential_post,none,none,clean,heavy,normal,latent_config
"— Ты опять где?
— Иду домой.
— Уже третий раз ""иду"". В лужу смотрю и думаю, кто из нас устал больше. Обидно, конечно, но всё равно как-то тепло на душе",positive,daily_life,complaint,mixed,shitpost,dialogue_like,drunk_existential_post,none,none,clean,none,normal,latent_config
"Ну вот опять весь день носилась как белка... 😅 Но, честно, несмотря на эту вечную суету, день оказался прямо удивительно теплым!!! Есть такие моменты, когда уже на нервах сидишь, а потом — бац — и становится радостно и светло)))",positive,discussion,rant,mixed,old_vk_wall_post,multi_sentence,capslock_emotional_breakdown,none,light,clean,none,repeated_exclamations,latent_config
"Перепостнул потому что это не новость, а чисто лайфхак от вселенной: если долго смотреть на горящую дедлайновую механку, она сама не перестаёт быть твоей проблемой.",neutral,short_reaction,joke,neutral,shitpost,single_sentence,repost_with_commentary,light,none,clean,none,normal,latent_config
"Иногда ловлю себя на том, что жизнь идёт как-то СЛИШКОМ тихо… вроде всё на месте… а внутри опять пустота и какой-то странный свет. Посидел у окна… подумал ещё раз: наверное, не всё обязано быть понятным.",neutral,philosophical,reflection,mixed,capslock_chaos,multi_sentence,random_life_fragment,light,none,clean,none,ellipsis_heavy,latent_config
"КОГДА УЖЕ ВСЁ ТАК НОРМ, А МЕНЯ СНОВА ТРОЛЛЯТ ХА-ХА",neutral,short_reaction,joke,neutral,internet_slang,single_sentence,capslock_emotional_breakdown,light,none,clean,none,normal,latent_config
"сохранил в репост... чтобы понять через пять секунд, почему уже смеюсь как потерянный",positive,humor,joke,positive,shitpost,single_sentence,repost_with_commentary,none,none,clean,none,ellipsis_heavy,latent_config
"Странно всё это... вроде и любили, а в итоге опять тишина. Я уже устала что-либо объяснять... когда человек хочет быть рядом — он не исчезает ведь 🙃 больно, но ладно.",negative,discussion,reflection,mixed,normal_conversational,multi_sentence,relationship_wall_post,light,light,clean,none,ellipsis_heavy,latent_config
"Палянычки не было, зато мысли были. Жизнь все-таки странная штука.",neutral,short_reaction,joke,neutral,normal_conversational,very_short,drunk_existential_post,none,none,clean,light,normal,latent_config
"Смешно… совсем недавно думал, что все это вообще ни к чему не приведет. А вот теперь вспоминаю тебя чаще, чем надо, и как-то пусто. Странная штука память, да.",neutral,relationships,confession,nostalgic,messy_emotional,multi_sentence,drunk_existential_post,none,none,light_typos,none,normal,latent_config
"утром ещё не понял где я... потом вспомнил про вчерашний конц дер совсем снесло... голос сорван, обувь уточка, но было жжально",neutral,daily_life,storytelling,neutral,drunk_post,very_short,concert_hype,none,none,light_typos,none,ellipsis_heavy,latent_config
"как-то мимо ленты попалось... и вдруг зацепило слово за словом… простая вещь, а в голове останется. наверное, так оно и бывает — не шумное, а тихое запоминается больше.",neutral,other,observation,neutral,poetic,poem_like,repost_with_commentary,none,none,clean,none,ellipsis_heavy,latent_config
"иногда все эти люди вокруг начинают как чужие, и ты просто молча глотаешь день за днём. не то злость, не то усталость. ладно.",neutral,toxicity,reaction,neutral,messy_emotional,very_short,drunk_existential_post,none,none,clean,none,normal,latent_config
"Ночь, опять никто не понял, что я итак держусь на честном слове и чайнике из надежды.",negative,short_reaction,reaction,aggressive,shitpost,single_sentence,sad_night_post,none,none,clean,none,normal,latent_config
"перепост неправда ли, ну вот и у меня так… а потом заглядываешь в чужую улыбку и тихо понимаешь, что пропал. странно как-то, взрослое вроде чувство, а меня до сих пор трясет от одного сообщения от тебя",positive,relationships,confession,positive,normal_conversational,fragmented_stream,repost_with_commentary,none,none,clean,none,normal,latent_config
"репостнул... и хатя я вечно бурчу на наш двор, а тут вдруг тишина.. впервые за неделю норм поброл вечером, люди толкались как всегда но погода просто топ... ну ладно, один раз можно не ворчать)))",positive,daily_life,complaint,positive,repost_commentary,very_short,aggressive_comment_war,none,none,light_typos,none,ellipsis_heavy,latent_config
"— и что, теперь снова начинать сначала?
— похоже на то.
странно, но после таких разговоров молчание кажется честнее любых выводов.",neutral,philosophical,reflection,mixed,messy_emotional,dialogue_like,capslock_emotional_breakdown,none,none,clean,none,normal,latent_config
"Удивительно, как иногда резко накрывает от самых простых разговоров. Вроде 10 минут поболтал с человеком — и уже вспомнил лето, старый двор, эти бесконечные обсуждения нистящих мелочей… сейчас тоже думаю об этом, но почему-то без обычного .",neutral,discussion,rant,mixed,old_vk_wall_post,multi_sentence,nostalgic_memory_post,none,none,light_typos,none,normal,latent_config
"Репостнул заметку про токсичность — не впервые вижу, насколько люди любят давить через слова. В принципе задумался, это каждый день где-то рядом происходит.",neutral,toxicity,reaction,neutral,capslock_chaos,multi_sentence,repost_with_commentary,none,none,clean,none,normal,latent_config
"Смотрю комменты и опять одно и то же, люди вообще не читают, а сразу кидаются. Удивительно просто как у вас злая энергия включается на ровном месте",neutral,toxicity,reaction,mixed,capslock_chaos,multi_sentence,aggressive_comment_war,none,none,clean,none,normal,latent_config
"ага, поблагодарить бы тебя за этот цирк, только щас уже даже шутка не смешная — змерзаю от вашего «милеe шо ладно было».",negative,short_reaction,joke,aggressive,internet_slang,single_sentence,relationship_wall_post,none,none,light_typos,none,normal,latent_config
"Опять не сплю к двум ночи, чай остывает рядом… день вышел кривой, но кому это интересно 🙃 зато в тишине почему-то особенно тянет писать тебе пару глупостей. Вроде и устал, а всё равно улыбаюсь.",neutral,daily_life,complaint,mixed,late_night_post,poem_like,horny_flirty_post,none,light,clean,none,normal,latent_config
"Вчера раxsвела жить не хотелось, а сегодня с утра кажеся есть шанс. ну вот реально, немного света внутри появилось. если у кого-то тоже болтается где-то надежда — держитесь, мжет и нам вдруг повезёт",positive,other,discussion,hopeful,old_vk_wall_post,fragmented_stream,capslock_emotional_breakdown,none,none,light_typos,none,normal,latent_config
"Ночью опять слился в себя и понял, как быстро всё поездился. Днём улыбаешься людям, а дома тишина и какая-то тупая тоска. Нервов уже не хват打ешь даже на ругань, просто бесит всё это.",negative,daily_life,storytelling,mixed,late_night_post,multi_sentence,relationship_wall_post,none,none,clean,light,normal,latent_config
"— Ну и шутки у него, конечно. — Ага, смешной. Только вот маячу ему в лс вторую неделю, а он все ржет да зрениты пишет.",neutral,humor,reaction,neutral,repost_commentary,dialogue_like,horny_flirty_post,none,none,light_typos,none,normal,latent_config
"Иногда смотриш на людей и думаешь: все так торопятся что-то доказать, будто если не шуметь то тебя вообще нет. А по сути каждый сам с собой дальше идет, просто делает вид что всё окей.",neutral,philosophical,discussion,neutral,old_vk_wall_post,long_paragraph,edgy_teen_post,none,none,light_typos,none,normal,latent_config
"Иногда открываешь старые переписки и думаешь, как всё тогда ощущалось по-настоящему. Не знаю, правильно ли было что-то из этого время уже как будто само расставило.",neutral,relationships,reflection,nostalgic,normal_conversational,multi_sentence,relationship_wall_post,light,none,clean,none,normal,latent_config
отношения — это когда вы оба в телеге... но отвечаете друг другу как будто через три стены и с земли поштучно доставляют смысл...,neutral,humor,shitpost,neutral,internet_slang,single_sentence,relationship_wall_post,none,none,clean,none,ellipsis_heavy,latent_config
"Да-да, охрененно конструктивно, аж блять премию вам за мудрость. Хуйню спорол — и все извинились?",neutral,toxicity,reaction,mixed,normal_conversational,very_short,aggressive_comment_war,none,none,clean,heavy,normal,latent_config
"сегодня концерт... и я понимаю... что пришелi посмотреть не столько на музыку, сколько на людей в очереди... один выглядит так, будто играл в группе еще до изобретения красоты...",neutral,humor,joke,mixed,shitpost,long_paragraph,concert_hype,none,none,clean,none,ellipsis_heavy,latent_config
"репостнул мысль про то, что человек сам не знает чего хочет , и вот сижу думаю — да вчера я хотел авио, а today уже просто тишины. странно конечно.",neutral,philosophical,discussion,mixed,shitpost,fragmented_stream,repost_with_commentary,none,none,light_typos,none,normal,latent_config
"пока стоял на остановке и смотрел, как ктото опять идёт в никуда с очень умным лицом, понял что у всех нас тут примерно一样ый маршрут, просто каждому кажется што он не зря",neutral,philosophical,discussion,mixed,shitpost,single_sentence,random_life_fragment,none,none,light_typos,none,normal,latent_config
"и кто придумал, что ночь лечит... если она только тихо шепчет в окна и заставляет снова спрашивать себя — ну когда же станет легче?",positive,question,asking,mixed,poetic,single_sentence,sad_night_post,none,none,light_typos,none,ellipsis_heavy,latent_config
"Странно как каждый обсуждает смысл жизни будто держит его в руках, а потом в комментах устраивают детский ад. Я просто думаю: главное не искать громкие истины, а хоть немного быть честным с собой, остальные всё равно скажут своё.",neutral,philosophical,reflection,neutral,messy_emotional,long_paragraph,aggressive_comment_war,none,none,clean,none,normal,latent_config
"репостнул и теперь сижу немного в шоке: это ж надо было так точно попасть, ладно, плюсадин за исполнительность.",neutral,short_reaction,joke,neutral,messy_emotional,single_sentence,repost_with_commentary,none,none,light_typos,none,normal,latent_config
"перепостнул вчерашний статус 
и опять накрыло. как будто всё уже порешали, а он молчит и делает вид, что так и надо. странно даже не злость... пусто бо становиться ‍‍",negative,relationships,storytelling,melancholic,normal_conversational,fragmented_stream,repost_with_commentary,none,none,light_typos,none,normal,latent_config
"Когда пара превратилась в уже боевики, а у нас все равно сериал :(",neutral,short_reaction,joke,neutral,internet_slang,very_short,relationship_wall_post,none,none,clean,none,normal,latent_config
"репостну, потому что это уже не юмор... а способ выжить...",neutral,humor,shitpost,neutral,shitpost,very_short,repost_with_commentary,none,none,clean,none,ellipsis_heavy,latent_config
"иногда вспоминается, как раньше в лс могли написать просто правда скучаешь и зайт на страницу без лишнего шума... странно, но от этого до сих пор где-то тепло. ну а сейчас все такие взрослые типа, у меня всё ок, лол.",neutral,storytelling,observation,nostalgic,internet_slang,long_paragraph,horny_flirty_post,none,none,light_typos,none,normal,latent_config
"репостю это только потому, что тут мне снова улыбнулись живот и голова одновременно. зачем вы так, я же уже почти взрослый",negative,humor,shitpost,mixed,repost_commentary,very_short,horny_flirty_post,none,none,clean,none,normal,latent_config
"Вынесло нафиг в воспоминания о старом подъезде, дворе и лютой какой-то юности. Всё это было странно, пыльно и живо. Марин можно не і головой сюда опять ",neutral,short_reaction,reaction,neutral,messy_emotional,very_short,nostalgic_memory_post,none,none,clean,heavy,normal,latent_config
"Ну да, подошёл к анту без предупреждeния, теперь понел кто тут чужой",neutral,short_reaction,joke,neutral,internet_slang,single_sentence,random_life_fragment,none,none,light_typos,none,normal,latent_config
"Репост красивый, а у меня от него почему-то сразу все всплыло. Как будто и смешно, и немного больно — бывают же люди, которых вроде давно отпустил, а в памяти они всё равно живут отдельной комнатой. Но это уже просто жизнь такая.",neutral,relationships,reflection,nostalgic,messy_emotional,multi_sentence,repost_with_commentary,none,none,clean,none,normal,latent_config
"И ведь самое мерзкое в этой жизни — никто ничего не обещал, а всё равно ты каждый вечер ждёшь какого-то смысла... и остаёшься с тишиной!!!",negative,philosophical,discussion,melancholic,late_night_post,single_sentence,capslock_emotional_breakdown,none,none,clean,none,repeated_exclamations,latent_config
"— Ты опять всю дорогу слушала одну и ту же песню?
— Да.
Половина дня прошла под этот трек, телефон уже разряжен, а меня всё равно не отпускает. И вроде что-то бесит по мелочи дома, поэтому даже выключать не хочется — лучше пусть она крутится дальше.",neutral,daily_life,complaint,mixed,normal_conversational,dialogue_like,music_obsession_post,none,none,clean,none,normal,latent_config
"блин... опять на репите и снова улетел в эту песню... прям всё, башка пустая, музыка добила в самое сердечко...",positive,short_reaction,reaction,positive,internet_slang,very_short,music_obsession_post,none,none,clean,none,ellipsis_heavy,latent_config
"Иногда кажется, что расставание — это просто тишина, которая вдруг начинает жить своей жизнью. Не злость. Не драму. Просто пустое место рядом и странная ясность в голове.",neutral,philosophical,reflection,neutral,dramatic_prose,fragmented_stream,relationship_wall_post,none,none,clean,none,normal,latent_config
"Помню, как заходил во ВК «на пять минут», а потом уже было утро — теперь это называется взрослая ностальгия 😌",neutral,short_reaction,joke,neutral,shitpost,single_sentence,nostalgic_memory_post,none,light,clean,none,normal,latent_config
"Как же достал этот токсик из переписки, но я всё равно вечером улыбаюсь мне в плейлисте и почему-то верю, что не все такие пустые. если вдруг кто-нить нормальный читает это, напишите что ли, а то я уже слишком хочу тепла и чуть-чуть ласки",positive,toxicity,rant,hopeful,messy_emotional,long_paragraph,horny_flirty_post,none,none,clean,none,normal,latent_config
"ночью опять всплыло старое сообщение... странно, как люди умеют ранить даже через годы. именно тогда всё казалось таким настоящим...",neutral,toxicity,reaction,nostalgic,normal_conversational,very_short,sad_night_post,none,none,clean,none,repeated_exclamations,latent_config
"Иногда думаю, что люди вообще ничего не понимают ни в любви, ни в выборе. Все строят из себя умных, а потом ломают чужую жизнь и называют это честностью. Тошно от этого.",negative,philosophical,reflection,aggressive,normal_conversational,fragmented_stream,relationship_wall_post,none,none,clean,none,normal,latent_config
"Иногда вспоминаю, как мы могли молчать и все равно много чего понимать. И от этого почему-то тепло... вот странно, но мне очень нравились твои глаза и эта вся сладкая ерунда между нами.",positive,relationships,reflection,nostalgic,messy_emotional,multi_sentence,horny_flirty_post,none,none,clean,none,normal,latent_config
"Ну конечно, как обычно: всё через одно место и все потом делают вид, что так и надо.",negative,short_reaction,reaction,aggressive,shitpost,single_sentence,capslock_emotional_breakdown,none,none,clean,none,normal,latent_config
"Ну это был просто разнос, до сих пор мурашки. Концерт очень зашёл, кайф нереальный",positive,short_reaction,reaction,positive,normal_conversational,very_short,concert_hype,none,none,clean,none,normal,latent_config
"ждали этот кнцерт как чудо... а вышло явное разочарование!!! звук плыло, вокал терялся, бас гудел так что сердце болило, ты представь!!! все настроение сползло в ноль(( и ведь так хотелось пойдли на праздник музыки...",negative,music,complaint,dramatic,old_vk_wall_post,poem_like,concert_hype,none,none,light_typos,none,repeated_exclamations,latent_config
"Я просто устал держать в себе всю эту токсичность вокруг, ребят. Пусть всё это останется позади, потому что по-честному — впереди у нас ещё будет хорошее. Я правда верю.",positive,toxicity,rant,hopeful,capslock_chaos,multi_sentence,capslock_emotional_breakdown,none,none,clean,none,normal,latent_config
"Ночью опять не спится: чай остыл, окно приоткрыто, и я почему-то слишком ясно вспомнил твои локоны на шее — обычный день закончился как-то совсем не обычно.",neutral,daily_life,storytelling,mixed,late_night_post,single_sentence,horny_flirty_post,none,none,clean,none,normal,latent_config
"на aфтерe клгда-нить уже начнётся этот наблот файный концерт? епт я тут ради пары обморов, раздражён не фантастичfff",neutral,short_reaction,joke,neutral,messy_emotional,very_short,concert_hype,none,none,light_typos,heavy,normal,latent_config
"сидим вдвоём на кухне, чай остывает ☕️✨ и вдруг понимаю — вот оно, моё счастье, такое простое и тихое… смеялись до слёз 🤍 а я всё ещё не верю, что ты правда рядом 🫶",positive,relationships,storytelling,positive,messy_emotional,fragmented_stream,drunk_existential_post,none,heavy,clean,none,normal,latent_config
"""Ну давай, вставай уже"" — будильник. „Считаю до трёх“ — кот с зоны стула вытеснил. Потом ещё этот лифт опять стоит??? я просто орнул и пошёл пешком на 9 этаж. Утро как утро, конечно.",negative,daily_life,complaint,mixed,internet_slang,dialogue_like,capslock_emotional_breakdown,none,none,clean,none,normal,latent_config
"Иногда почему-то особенно ясно понимаешь отношения по самым обычным вещам: молча стали друг на друга смотреть подольше, вот и день уже не пустой.",neutral,daily_life,observation,mixed,old_vk_wall_post,single_sentence,relationship_wall_post,none,none,clean,none,normal,latent_config
"репостнула эту штуку... и прям моя жизнь сейчас: утром кофе не работает, маршрутка уехала, преподаватель как всегда в настроении... бесит всё это да, но капец как хоть что-то движется",positive,daily_life,complaint,mixed,repost_commentary,fragmented_stream,edgy_teen_post,none,none,clean,none,ellipsis_heavy,latent_config
"Опсот: опять словил токсич личку и тут вспомнил, как раньше в ВК хоть спорли до ночи, но без всей этой гнили. Ностальгия странная штука",positive,toxicity,rant,nostalgic,capslock_chaos,very_short,random_life_fragment,none,none,light_typos,none,normal,latent_config
"Опять утро началось с чужих будильников и этой мутной суеты... всё бесит, но já пока хоть музыка спасает, залипла в старенький плейлист и реально дышать легче. После твоblьной ночи опять нет сил ни на что, а эта песня как нож по сердцу — и так хорошо......",positive,daily_life,complaint,mixed,dramatic_prose,multi_sentence,music_obsession_post,none,none,light_typos,light,ellipsis_heavy,latent_config
"Репостнул статью про токсиков — до смешного в точку. Смеялась и чуть не злилась одновременно, потому что узнаётся почти каждый вечер...",positive,toxicity,reaction,mixed,messy_emotional,very_short,repost_with_commentary,none,none,clean,none,normal,latent_config
"Ех, вот бы мне такое же терпение с людьми, как к вашим профилям... только желание сразу отпадает, чё за кринж вообще.",negative,short_reaction,joke,aggressive,internet_slang,single_sentence,horny_flirty_post,none,none,clean,light,normal,latent_config
"Опять жизнь решила пошутить надо мной, ну конечно, очень смешно: я и виски с утра — главный спектакль сезона.",negative,short_reaction,joke,aggressive,shitpost,single_sentence,drunk_existential_post,none,none,clean,none,normal,latent_config
"Снова этот вайб тупой злобы кругом, и людей будто ломает изнутри. Скажи хоть что‑нибудь нормальное — сразу в ответ яд, хамство, пустота. Достало уже это человеческое болото.",negative,toxicity,complaint,aggressive,capslock_chaos,fragmented_stream,drunk_existential_post,none,none,clean,none,normal,latent_config
"Всю неделю наблюдаю одну и ту же фигню: вроде живём вместе, а по сути как соседи. Я говорю — в ответ отвод глаз и молчание, потом ещё делают вид, что я сама всё придумала. Настроение вообще на нуле, устаёшь не от дел, а от этого холодного отношения.",negative,daily_life,observation,mixed,capslock_chaos,long_paragraph,relationship_wall_post,none,none,clean,light,normal,latent_config
"Иногда я думаю, что любовь — это просто привычка держаться за того, кто уже давно не рядом по-настоящему. И вроде бы сам виноват, а всё равно так пусто сегодня. КОРЮ себя, но молчу.",negative,relationships,confession,melancholic,messy_emotional,multi_sentence,drunk_existential_post,light,none,clean,none,normal,latent_config
"В какой-то момент понимаешь: люди рядом не всегда значит вместе. И это как будто ок, но все равно немного цепляет.",neutral,philosophical,reflection,mixed,internet_slang,very_short,relationship_wall_post,none,none,clean,none,normal,latent_config
"Сегодня на балконе пахло мокрым асфальтом... и вдруг вспомнились те вечера, когда сливали кассету из колонки, сидели молча и смотрели как гаснет подъездный свет... вроде епонятно зачем это хранится, а выкинуть неьполучается.",neutral,creative,storytelling,nostalgic,normal_conversational,poem_like,nostalgic_memory_post,none,none,light_typos,none,ellipsis_heavy,latent_config
"ну да... бывает, когда кто-то пишает так, будто видел в зеркале всё...",neutral,short_reaction,reaction,neutral,shitpost,very_short,horny_flirty_post,none,none,clean,none,ellipsis_heavy,latent_config
"я: почему опять включаю этот трек?  
она: потому что в нем всё, что не успел сказать
и ведь правда — три минуты, а как будто осень, школа и тупая надежда вернулись назад",neutral,philosophical,reflection,nostalgic,messy_emotional,dialogue_like,music_obsession_post,none,none,light_typos,none,normal,latent_config
"Ты: «ну ща поржём» яю оаа дааа 🤣 трэш, чуть стулом не отпмрыгнулXD ор вголос, спс кто этyy шутку видуучил ахах",positive,humor,reaction,positive,internet_slang,dialogue_like,capslock_emotional_breakdown,none,light,heavy_typos,none,normal,latent_config
"Сегодня из шкафа вырву свою старую худку, пованаившую смекой и летом 2012го да это ж просто ком кв тупых норм). Сразу вспомнилось как мы на лавке до ночи планирвали хуй знает что и вся жизнь казалась вечной. эх, черт возьми… было ощу-ть!",positive,daily_life,storytelling,positive,internet_slang,fragmented_stream,nostalgic_memory_post,none,none,light_typos,heavy,normal,latent_config
"— помнишь, как раньше спорили под каждой записью до ночи? — да куда ж без этого. Честно, скучаю по тем временам: все ругались, но тянуло заходить снова и снова. Живой был ВК тогда.",positive,other,reaction,nostalgic,repost_commentary,dialogue_like,aggressive_comment_war,none,none,clean,none,normal,latent_config
"ахаха ну вот это поворот, рил не ожидал)) жизнь любит подкинуть битмресс",neutral,short_reaction,joke,neutral,internet_slang,very_short,capslock_emotional_breakdown,none,none,light_typos,none,normal,latent_config
ну да... ночь опять всё làm своей сератой пепельницa впечатлk слабей... ха-ха 😅,neutral,short_reaction,joke,neutral,messy_emotional,single_sentence,sad_night_post,none,light,heavy_typos,none,ellipsis_heavy,latent_config
"Опять вечер начинается как ржавый чайник — греется, шипит, а пользы ноль, и сидишь смотриш в окно, будто там хоть что-то стало понятнее...",negative,other,discussion,negative,poetic,single_sentence,random_life_fragment,none,none,light_typos,none,normal,latent_config
"Утащил у виделаб и, честно, не пойму — смеяться или материться. С одной стороны, всё это уже сто раз было выжито из пальца, с другой — ну ведь правда жесть смешная и одновременно ущербная какая-то пешка человеческая. Кому что по этому поводу?",neutral,other,discussion,mixed,normal_conversational,long_paragraph,repost_with_commentary,none,none,clean,heavy,normal,latent_config
"включил один трек в 2 часа ночи и всё, я теперь человек из разряда, который не может жить без этого баса. мозг уже ушёл спать, а я нет — у меня идёт личный тур по кухне под это землетрясение.",positive,humor,shitpost,positive,shitpost,multi_sentence,music_obsession_post,none,none,clean,none,normal,latent_config
"ночь, не сплю. странно как ты умеешь оставить после себя не тепло даже… а чувство что уже опять никто мне так просто не поверит. и хочется написать, стереть, забыть для такими бог пока берег",negative,relationships,reflection,dramatic,late_night_post,fragmented_stream,horny_flirty_post,none,none,clean,none,normal,latent_config
"Согре did out на остановке, пока ждал автобус, рядом опять кто-то выяснял кто кому что должен. Домой пришел злой, чайж пью и кажется хоть чуть легче.",neutral,daily_life,storytelling,neutral,normal_conversational,very_short,aggressive_comment_war,none,none,light_typos,none,normal,latent_config
"вечром шол домо мимо оетьма, подумал — живем так себясцей летит фонари молча горят. посидел у окна, чай остыл уже не надо мне ничего, лд идет своим ходом, ну и хрен с ним",neutral,daily_life,storytelling,neutral,drunk_post,poem_like,drunk_existential_post,none,none,heavy_typos,light,normal,latent_config
"Ну вот, ночь опять всё перевернула, а я почему-то сижу и тупо улыбаюсь — редкий, но приятный пиздец.",positive,short_reaction,reaction,positive,normal_conversational,single_sentence,sad_night_post,none,none,clean,light,normal,latent_config
"не думал(а), что вот так ночью можно внезапно понять простую вещь... ты мне очень нравишься!!! и это почему-то делает весь день сразу легче",positive,relationships,confession,positive,late_night_post,fragmented_stream,random_life_fragment,none,none,clean,none,repeated_exclamations,latent_config
"опять не могу уснуть... вроде день обычный, а внутри всё как будто рвётся. смешно, но я до сих пор жду твоего сообщения, хотя уже давно не от кого ждать!!!",negative,relationships,confession,melancholic,late_night_post,multi_sentence,random_life_fragment,none,none,clean,none,repeated_exclamations,latent_config
"пес кота с пылесосом ненавидит так искренне, что я уже и не шучу",neutral,short_reaction,joke,neutral,normal_conversational,single_sentence,random_life_fragment,none,none,clean,light,normal,latent_config
"иногда taк все спорно... начинаешь говорить по сути, а в ответ только туман и паузы... вроде обсуждение, а заканчивается так, будто у всех уже мысли выключились... странное чувство",neutral,discussion,rant,neutral,old_vk_wall_post,multi_sentence,capslock_emotional_breakdown,none,none,clean,none,ellipsis_heavy,latent_config
"И снова эта песня, как назло, попалась в наушниках. И сразу ты, вся эта наша история, будто никто ничего не говорил и не рушил. Самое обидное — я до сих пор рефлекторно ищу тебя в каждом сообщении.",negative,relationships,confession,dramatic,messy_emotional,multi_sentence,music_obsession_post,none,none,clean,none,normal,latent_config
"включил один трек, и всё. как жить дальше теперь неизвестно. басы лезут в мозг, я улыбаться начал просто так. сосед тоже будет слушать нравится ему или нет",positive,humor,reaction,mixed,shitpost,fragmented_stream,music_obsession_post,none,none,clean,none,normal,latent_config
"Сегодня шел мимо старого двора и вдруг вспомнил, как мы обсуждали там каждый новый рисунок на стене, будто это был сюжет века; кто-то тогда кричал про «баловство», но странно — именно из таких странных линий потом вырастает своя память, тихая и упрямая.",neutral,creative,storytelling,nostalgic,poetic,long_paragraph,aggressive_comment_war,none,none,clean,none,normal,latent_config
"Репостнул тут, ну потому что точно про меня. — Ну и как ты? — Норм, живу)))) хотя утром опять батарейка в телефоне здохла, автобус ушел перед носом, а кофе был… зачем я его вообще брал.",neutral,daily_life,complaint,mixed,drunk_post,dialogue_like,repost_with_commentary,none,none,light_typos,none,normal,latent_config
"Когда в комментах опять началась священная война из-за картинки, понял одно: интернет разъехался как мои планы на жизнь и я этим почему-то доволен",positive,humor,shitpost,positive,shitpost,single_sentence,aggressive_comment_war,none,none,clean,none,normal,latent_config
"вчера до&#8194;позднего часа таскалась по городу, потом забила в чайнике пакет молока и зачем-то сидела у окна. странный вечер, но почему-то спокойно",neutral,daily_life,storytelling,neutral,messy_emotional,very_short,random_life_fragment,none,none,clean,none,normal,latent_config
"Интересно, дотянется ли это дело до конца или опять зависнет на «посмотрим»…",neutral,short_reaction,reaction,neutral,shitpost,very_short,relationship_wall_post,none,none,clean,none,normal,latent_config
"Репостнул одну старую мысль про отношения и снова залип. Когда-то всё казалось проще: сказал, позвонил, дождался ответа — и уже хорошо. Сейчас вспоминаешь больше не сами слова, а как это ощущалось тогда.",neutral,relationships,reflection,nostalgic,normal_conversational,multi_sentence,repost_with_commentary,none,none,clean,none,normal,latent_config
"вот честно, иногда кажется что вселенная просто сидит и рофлит без выходных!!!",neutral,short_reaction,joke,neutral,normal_conversational,single_sentence,capslock_emotional_breakdown,none,none,clean,none,repeated_exclamations,latent_config
